X,Y,OBJECTID,DCA_ID,TITLE,TYPE,NUMBER_,LOCATION,GANUM,COUNTY_ID,COUNTY_FIP,COUNTY_NM,SDR_NUMBER,RDC_NUMBER,RDC_2001,LONGITUDE,LATITUDE,CONDITION,COMMENT,GlobalID,last_edited_date
-84.161814914035475,33.811261544443418,387,862,Blue Star Memorial Highway,GCG, ,"Rear of The War in Georgia Building, Stone Mountain Park",0,13089,089,DeKalb,3,1,Atlanta Regional Commission RDC,-84.161811,33.811255,1, ,{7ECBACA3-D6C1-46C2-9709-E070325D1D7A},
-84.133548452582957,33.803397239296032,388,936,Untitled (Covered Bridge), , ,"Covered Bridge Rd off Robert E. Lee Blvd, Stone Mtn Park",0,13089,089,DeKalb,3,1,Atlanta Regional Commission RDC,-84.133544,33.803391,1, ,{A8F04A7E-4E39-4BCE-B1F0-0C4967C44461},
-84.125997895862554,33.82319461894123,389,889,Hightower (Etowah) Trail,GHM,044-54B,US 78 at DeKalb-Gwinnett County line,968,13089,089,DeKalb,3,1,Atlanta Regional Commission RDC,-84.125994,33.823188,3, ,{31CD5778-E45B-48F6-9123-58D442653085},
-84.04737801104406,33.760275944184684,390,929,The March to the Sea,GHM,044-86,Norris Lake Rd at Norris Lake Dr (at Norris Lake) off Ga 124,1313,13089,089,DeKalb,3,1,Atlanta Regional Commission RDC,-84.047374,33.760269,3, ,{53916486-4DF7-43E0-B4B0-0471497020B4},
-83.988528215065983,33.956609746130241,391,1416,Birthplace of Bill Arp,WPA,29 F-5,Courthouse in Lawrenceville,0,13135,135,Gwinnett,3,1,Atlanta Regional Commission RDC,-83.988524,33.956603,1, ,{4B6765BF-0D09-4801-AD21-25291AFACD86},
-83.988531433886038,33.956650285203835,392,1418,Blue Star Memorial Highway,GCG, ,Courthouse in Lawrenceville,0,13135,135,Gwinnett,3,1,Atlanta Regional Commission RDC,-83.988527,33.956644,1, ,{5581AC8C-E0D0-4B76-AFE2-286110E5021E},
-83.988537066982175,33.956713496460011,393,1424,Gwinnett County,GHM,067-4,Courthouse in Lawrenceville,1700,13135,135,Gwinnett,3,1,Atlanta Regional Commission RDC,-83.988533,33.956707,1, ,{7D1C87FB-32DA-4900-A49B-F54C6424E994},
-83.988540301172705,33.956745105847808,394,1419,Button Gwinnett,GHM,067-1,Courthouse in Lawrenceville,429,13135,135,Gwinnett,3,1,Atlanta Regional Commission RDC,-83.988536,33.956739,1, ,{2A98B061-ED7B-49F1-8217-4B521AD45E79},
-83.988562074508707,33.956981137138051,395,1423,Garrard's Cavalry Raid,GHM,067-2B,Courthouse in Lawrenceville,1372,13135,135,Gwinnett,3,1,Atlanta Regional Commission RDC,-83.988558,33.956975,1, ,{CFE11F21-44E1-4840-96AC-B51BD2366445},
-83.989090020132338,33.952480409906421,396,1427,Lawrenceville Female Seminary,GHM,067-6,"At the seminary building on Perry Street, Lawrenceville",1830,13135,135,Gwinnett,3,1,Atlanta Regional Commission RDC,-83.989086,33.952474,1, ,{ADCDEE38-E00E-4D45-ADA3-51F00E912992},
-84.03502267285576,33.937988256522182,397,1429,Richard Dickinson Winn (Side 1),GHA,001,US 29 at Davis Mill Shopping Center at Sugarloaf Parkway,0,13135,135,Gwinnett,3,1,Atlanta Regional Commission RDC,-84.035019,33.937982,1, ,{25E02BDE-E0FC-4E79-9604-7FC10592AA3A},
-84.035021024795427,33.937987913042406,398,1430,Site of Richard D. Winn House (Side 2),GHA,001,US 29 at Davis Mill Shopping Center at Sugarloaf Parkway,0,13135,135,Gwinnett,3,1,Atlanta Regional Commission RDC,-84.035017,33.937981,1, ,{1D7CE72E-09AD-40AC-997B-76EF307BD22B},
-84.259058643048391,33.916955048206781,399,881,Garrard's Cavalry at Buchanan's,GHM,044-4,"Buford Highway at English Oak Dr, at Gwinnett County line",451,13089,089,DeKalb,3,1,Atlanta Regional Commission RDC,-84.259054,33.916949,3, ,{A1BFF45D-F420-4263-BB20-A38A02E4A512},
-84.213493802558943,33.942822961821555,400,1432,Thrasher Park  Named for the Founder of Norcross, , ,"Thrasher Street and Park Drive, Norcross",0,13135,135,Gwinnett,3,1,Atlanta Regional Commission RDC,-84.21349,33.942816,3, ,{DB22C482-288C-40ED-ABDD-F36C1017AAFF},
-84.201134435552376,33.998036223948333,401,1253,"State R.R. Survey July 4, 1837",GHM,060-1,"Ga 141 at Chattahoochee River, at Gwinnett County line",2,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.20113,33.99803,1, ,{8DF8E314-7F64-4FFD-B0FA-963D7E129B15},
-84.15431431959297,33.987505739541952,402,1431,Steam Locomotion at High Tide!,GHM,None,With Engine 290 at Railroad Museum off US 23 in Duluth,0,13135,135,Gwinnett,3,1,Atlanta Regional Commission RDC,-84.15431,33.987499,0,point placed at gate,{392053A6-04B1-4F64-ACF8-6FFFF29AB442},
-84.138757675502305,34.004373055834513,403,1426,Home of Alice Harrell Strickland - Georgia's First,GHS,67-1,"2956 Buford Highway, at Strickland House, Duluth",0,13135,135,Gwinnett,3,1,Atlanta Regional Commission RDC,-84.138754,34.004367,1, ,{3618A2B0-58C7-49AB-A044-3C82ED179389},
-84.13565699511004,34.005925704992471,404,1428,Peachtree Road,GHM,067-2A,Buford Hwy (US 23) at Thompson Dr in north part of Duluth,1545,13135,135,Gwinnett,3,1,Atlanta Regional Commission RDC,-84.135653,34.005919,1, ,{677C890C-4E19-43D4-B962-19D15B16A375},
-84.03686887420011,34.037954895068943,405,1417,Blue Star Memorial Highway,GCG, ,Northbound I-85 Rest Area at I-985 junction,0,13135,135,Gwinnett,3,1,Atlanta Regional Commission RDC,-84.036865,34.037948,1, ,{46748089-CCCD-4882-8EC5-0645E02885FE},
-83.925612272036616,34.05307558222254,406,1425,Hog Mountain Baptist Church, , ,Ga 124 and Hog Mountain Church Road at Hog Mountain,0,13135,135,Gwinnett,3,1,Atlanta Regional Commission RDC,-83.925608,34.053069,1, ,{73608592-019B-42AC-8BD0-557B1FB14E83},
-83.933953516542104,34.048356307059734,407,1422,Fort Daniel,WPA,124 C-6,Ga 124 1/2 mile south of junction with Ga 324,0,13135,135,Gwinnett,3,1,Atlanta Regional Commission RDC,-83.933949,34.04835,6, ,{18C873ED-C8E2-40BF-8650-1780AA01F0F9},
-83.934065789491754,34.048348276097826,408,1421,Fort Daniel,GHM,067-5,Ga 124 1/2 mile south of junction with Ga 324,1827,13135,135,Gwinnett,3,1,Atlanta Regional Commission RDC,-83.934062,34.048342,1, ,{22B49A8B-BB8B-4160-B2E7-F88D8E187FB0},
-83.908531249668982,34.023128638409233,409,1420,Elisha Winn House,GHM,067-7,"Dacula Road south of Ga 324, SE of junction with Ga 124",1897,13135,135,Gwinnett,3,1,Atlanta Regional Commission RDC,-83.908527,34.023122,1, ,{986279E4-68F1-4A25-B7E2-E368A70C8261},
-84.375438441059018,33.752251352358485,410,1120,Building Together for Youth,GHM,060-116A,"William Borders Holmes St just north of Decatur St, Atlanta",1300,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.375434,33.752245,1, ,{24435DE2-837D-4BFC-9DEC-F66420BBC7A6},
-84.371168745030431,33.747041968524094,411,1122,Burial Ground of Congregation Ahavath Achim, , ,"Near Memorial Drive wall in Oakland Cemetery, Atlanta",0,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.371165,33.747036,1, ,{C1F8451D-AD69-4C45-B24C-CEAAA22C1E6F},
-84.373031838815834,33.749534625037498,412,1284,Where Hood Watched the Battle of Atlanta,GHM,060-109,North part of Oakland Cemetery,1041,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.373028,33.749528,1, ,{D691FE81-F8AA-4AB6-8E64-EC5CF98EEA16},
-84.359313811798046,33.755527377522256,413,1119,Brown's & Clayton's Divs.,GHM,060-100B,"Edgewood Ave and Delta Place, Atlanta",978,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.35931,33.755521,1, ,{217A4588-8A24-4AFF-9C7A-1CFAEF6C00AA},
-84.357232467691716,33.756504517669534,414,1249,Springvale Park,GHM,060-91,"Edgewood Ave and Waverly Way, Atlanta",857,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.357228,33.756498,1, ,{73E857EC-3B1D-492F-B4BD-4A11DDDDF837},
-84.358313178737902,33.758665721626166,415,1098,Baker's Brigade,GHM,060-101,"Waverly Way, north end of Springvale Park, Atlanta",979,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.358309,33.758659,1, ,{ED956D8D-590D-42AC-86A9-E142CD06D52F},
-84.352097982294694,33.759130049844948,416,1271,The Troup Hurt House,GHM,060-97,"DeGress Ave north of DeKalb Ave, Atlanta",863,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.352094,33.759124,1, ,{34C1DBD8-66AB-494D-BEEF-EF05F3E4B388},
-84.353087536786362,33.760268050248158,417,1257,The DeGress Battery,GHM,060-96,"DeGress Ave (where it turns east) N of DeKalb Ave, Atlanta",862,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.353083,33.760262,1, ,{965A21A6-5429-4714-8D9D-692FA7B8BA0D},
-84.351827817458783,33.758581831584266,418,1203,Manigault's Brigade,GHM,060-93,"DeKalb Ave at DeGress Ave, Atlanta",859,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.351824,33.758575,1, ,{D356D754-F0D0-42FC-B924-757DA1D68AE1},
-84.352216270494537,33.75829233903405,419,1267,The Railroad Cut,GHM,060-94,"DeKalb Ave between Battery Pl and DeGress Ave, Atlanta",860,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.352212,33.758286,1, ,{B71CC6BE-8CF5-4B4A-861B-0116F6DE8B4F},
-84.352250762733249,33.758265495399392,420,1256,The 15th Corps Sector,GHM,060-95,"DeKalb Ave between Battery Place and DeGress Ave, Atlanta",861,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.352247,33.758259,1, ,{F82AA32B-5A1F-4E0B-8DC8-30811C8BF744},
-84.352748481721619,33.757913651485239,421,1246,Site: The Pope House,GHM,060-92,"DeKalb Ave at Battery Place, Atlanta",858,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.352744,33.757907,1, ,{41B9D652-B9E8-4F96-8C90-6A6977077B2D},
-84.349675738575755,33.760022721911469,422,1144,Federal Signal Station,GHM,060-99A,"DeKalb and Moreland Avenues, Atlanta",864,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.349672,33.760016,3, ,{C00076D7-367B-49B5-84C0-7EBF26CF9002},
-84.346764901860979,33.760956597748873,423,908,Restoring the Line,GHM,044-41,DeKalb Avenue at Elmira Place,818,13089,089,DeKalb,3,1,Atlanta Regional Commission RDC,-84.346761,33.76095,1, ,{844E7759-8C02-46CB-8993-CAAA514500C8},
-84.345133347374656,33.761187074422722,424,896,Logan's 15th A.C. Line,GHM,044-40,DeKalb Avenue between Candler and Ferguson Streets,820,13089,089,DeKalb,3,1,Atlanta Regional Commission RDC,-84.345129,33.761181,1, ,{FE78E41D-FAE1-478F-8731-501EE9D35DA5},
-84.341557298953006,33.761893339637112,425,904,Noon Under the Trees,GHM,044-39,DeKalb Avenue at Whitefoord Avenue,914,13089,089,DeKalb,3,1,Atlanta Regional Commission RDC,-84.341553,33.761887,3, ,{457AB096-2CE9-4FDD-8C97-94BF0CFEE320},
-84.338083650212866,33.764895176660538,426,920,Sweeny's Div. Encamped,GHM,044-37,"1500 block of McLendon Ave, in Candler Park",912,13089,089,DeKalb,3,1,Atlanta Regional Commission RDC,-84.338079,33.764889,1, ,{7E1F68F8-ACCB-4751-ABF3-4C7656EA57B1},
-84.351608340422359,33.753672751559833,427,1110,Benton's & Coltart's Brigades,GHM,060-103,"Boulevard Drive at Walthall St, Atlanta",981,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.351604,33.753666,1, ,{2782A7B3-FEE7-489A-93B6-D6AE0C13E5BF},
-84.350599669097363,33.753553338354472,428,1175,Harrow's Div. 15th A.C.,GHM,060-102,"1116 Boulevard Drive, Atlanta",980,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.350595,33.753547,2, ,{F9155F38-3D78-413C-9EF0-7D0D525F3415},
-84.354224801676779,33.746496891195079,429,1095,Attack from the West,GHM,060-104,"Memorial Drive and Stovall Street, Atlanta",982,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.354221,33.74649,1, ,{807D5A61-EC77-4C7F-A46D-E84C616DE1D4},
-84.340204711896817,33.747493024509261,430,885,Gresham's Division,GHM,044-43,"Memorial Drive near East Side Dr, East Atlanta",916,13089,089,DeKalb,3,1,Atlanta Regional Commission RDC,-84.340201,33.747487,1, ,{62469928-287D-498A-AE6E-7BE755709622},
-84.340089555911362,33.747486665535483,431,902,McPherson's Last Ride,GHM,044-44,"Memorial Drive near East Side Ave, East Atlanta",917,13089,089,DeKalb,3,1,Atlanta Regional Commission RDC,-84.340085,33.74748,1, ,{932CF462-64E4-4398-BEAA-0FEA0095D527},
-84.331789545652825,33.747236267184029,432,858,An Unexpected Clash,GHM,044-49,"Clifton St at Memorial Drive, East Atlanta",922,13089,089,DeKalb,3,1,Atlanta Regional Commission RDC,-84.331785,33.74723,1, ,{A15E5486-424C-413D-B3B8-A97DEFEA2E12},
-84.335604851448181,33.747596970011294,433,903,Mersy's Brigade,GHM,044-50,"Memorial Drive at Dixie Street, East Atlanta",923,13089,089,DeKalb,3,1,Atlanta Regional Commission RDC,-84.335601,33.747591,1, ,{4FE55C15-F31F-4EFB-91F9-CC9C2362EDD1},
-84.329040248530873,33.747344353450842,434,909,Rice's Brigade,GHM,044-48,"Memorial Drive near Clay St, East Atlanta",921,13089,089,DeKalb,3,1,Atlanta Regional Commission RDC,-84.329036,33.747338,1, ,{34698F41-F649-4098-98D3-8D8B64A0771A},
-84.327330310089138,33.747329751120766,435,859,Bate's Battle Line,GHM,044-47,"Memorial Drive at Wilkinson Drive, East Atlanta",920,13089,089,DeKalb,3,1,Atlanta Regional Commission RDC,-84.327326,33.747323,1, ,{03A25E38-B556-4DC5-A778-76CD0533E701},
-84.330527701455125,33.747573235925564,436,861,Battle of Atlanta Began Here,GHM,044-46,"Memorial Drive at Clay Street, East Atlanta",919,13089,089,DeKalb,3,1,Atlanta Regional Commission RDC,-84.330524,33.747567,3, ,{BF35F1B6-208D-4CB0-A077-87C6BD9931B0},
-84.33037792021274,33.753152393680793,437,921,Sweeny's March South,GHM,044-38,"Clay Street south of Boulevard Drive, East Atlanta",913,13089,089,DeKalb,3,1,Atlanta Regional Commission RDC,-84.330374,33.753146,1, ,{04D23BC1-C1FA-407E-B513-0BC573C69056},
-84.330261327197832,33.75326144759471,438,939,Wheeler Delays Blair,GHM,044-42B,"Boulevard Drive east of Clay St, East Atlanta",915,13089,089,DeKalb,3,1,Atlanta Regional Commission RDC,-84.330257,33.753255,1, ,{4CD58CDD-31F1-4174-9788-64ED4FD95804},
-84.388549468949122,33.749763304672086,439,1180,Historic Ground,GHM,060-2,"State Capitol near Hunter and Washington Sts, Atlanta",68,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.388545,33.749757,1, ,{19B56747-5955-469C-BF5C-41CE6DFA53CB},
-84.38830443730987,33.750111742424835,440,1278,Untitled (St. Phillip's Church Consecrated), , ,"Washington St and MLK Drive, Atlanta",0,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.3883,33.750105,1, ,{1B3BE84B-499E-4D37-A564-255EDB884DCF},
-84.388365890837989,33.749699390599254,441,1194,John Brown Gordon,GHM,060-100A,"At statue on lawn of State Capitol, Atlanta",933,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.388362,33.749693,1, ,{3A0979BD-40DC-45B8-953C-4DAFFF8CA2C3},
-84.389665296844782,33.748699780315555,442,1264,The March to the Sea,GHM,060-117,"Atlanta City Hall, Washington St near Mitchell St",1326,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.389661,33.748693,1, ,{3C4A5C25-511A-4BEA-A577-3589403225B2},
-84.389746007804277,33.750646085508869,443,1191,Immaculate Conception Church,GHM,060-198,"48 Martin Luther King Drive, Atlanta",1874,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.389742,33.75064,1, ,{59FEAEB8-53D5-4876-AD8D-C8307E40904E},
-84.388824944870535,33.751656351745851,444,1165,Georgia Railroad Depot,GHM,060-171,Interior wall of Depot near entrance to Underground Atlanta,1891,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.388821,33.75165,1, ,{9750C7BD-F4CF-452D-862C-5B070F34D7D5},
-84.388439374830938,33.752366781206632,445,1290,Zero Mile Post,GHM,060-124,124 Kimble Way at Eastern entrance to Underground Atlanta,1518,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.388435,33.75236,1,in building under garage,{C88A5E5C-DD74-4E39-9038-334D0A73F456},
-84.3909081568723,33.751262336306063,446,1154,Fulton County,GHM,060-195,"Courthouse, Pryor Street, Atlanta",1801,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.390904,33.751256,1, ,{D5600838-3149-455C-A827-BB336849E82C},
-84.392088313430904,33.756554344580984,447,1274,Thrasherville  Where Atlanta Began,GHM,060-173,"Federal Reserve Bank, 104 Marietta St, Atlanta",1924,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.392084,33.756548,1, ,{9F02FDDC-FBCF-43D6-B66F-0114C911BF9F},
-84.417467766358129,33.748493561307441,448,1092,Added Exterior Line July-August 1864,GHM,060-131,"Ashby St at West Fair St, Atlanta",1577,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.417464,33.748487,1, ,{3ACA65DA-3772-4194-B66C-29AB964C94E3},
-84.412707076482334,33.745543271588474,449,1248,Spelman College  Women Who Serve,GHM,060-174,"Inside back gate, Spelman College off Westview Dr, Atlanta",1925,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.412703,33.745537,1, ,{57CA7801-628F-4B46-8DC1-BFBB103B9FAE},
-84.326949379777105,33.739744023466436,450,922,Terry's Mill Pond,GHM,044-52,Glenwood Avenue just east of I-20 interchange,925,13089,089,DeKalb,3,1,Atlanta Regional Commission RDC,-84.326945,33.739738,3, ,{199D6A95-4C63-44D5-A7E3-7EE070FFDB82},
-84.327098676568127,33.739982929542805,451,872,Death of Gen. Walker,GHM,044-51,Glenwood Ave at Wilkinson Dr (at I-20 Interchange),924,13089,089,DeKalb,3,1,Atlanta Regional Commission RDC,-84.327094,33.739976,3, ,{3491EF82-63A4-4C8D-B0CF-E67C08D6FAEC},
-84.327298833007987,33.739709218868306,452,860,Bate's Div. at Terry's Mill Pond,GHM,044-53,Glenwood Ave at I-20 Interchange,926,13089,089,DeKalb,3,1,Atlanta Regional Commission RDC,-84.327295,33.739703,1, ,{1D82A280-EE4D-416C-AC9A-85D94A72CC95},
-84.320301729211607,33.728080599644152,453,937,Walker & Bate at Sugar Cr.,GHM,044-55,Fayetteville Rd just north of Pine Trail at Sugar Creek,928,13089,089,DeKalb,3,1,Atlanta Regional Commission RDC,-84.320298,33.728074,1, ,{502E2FB5-1CD5-4FF3-8D9F-947B408ECA63},
-84.166458941496501,33.722735275235038,454,928,The March to the Sea,GHM,044-85,"US 278 at Panola Rd, at Belmont",1312,13089,089,DeKalb,3,1,Atlanta Regional Commission RDC,-84.166455,33.722729,3, ,{C9694221-7CF8-4AAE-A5C0-833CAF218E8F},
-84.155193094760534,33.719745650269253,455,907,Rebecca Latimer Felton,GHM,044-88,"US 278 at Wellborn Rd, east of Panola Rd",1394,13089,089,DeKalb,3,1,Atlanta Regional Commission RDC,-84.155189,33.719739,1, ,{5286DED5-8880-4565-B953-8C0FEBEE8A17},
-84.433699733160765,33.771435870028625,456,1134,Davis' Hill,GHM,060-137,"Bankhead Highway at Chappell Rd, Atlanta",1579,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.433696,33.771429,1, ,{C87F7378-ACA3-4F17-9718-3B9B4CD6C016},
-84.43630571817782,33.77159784633745,457,1259,The Errant Column,GHM,060-138,"Bankhead Hwy at Elinor Pl, Atlanta",1580,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.436301,33.771591,1, ,{343C6363-4E74-45BD-8E07-7F390851853E},
-84.433336208790379,33.76297172714446,458,1283,West Side Siege Line,GHM,060-140,"Chappell Rd just south of Simpson Rd, Atlanta",1581,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.433332,33.762965,1, ,{D107C629-56BB-4C43-A28A-C299C9E06679},
-84.436854326474332,33.753205748647247,459,1243,Site of Ezra Church,GHM,060-143,"Mozley Park, Martin Luther King Dr, Atlanta",1583,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.43685,33.753199,3, ,{93BE7673-3514-4CA5-B71C-12BCBCA9058B},
-84.440287670745519,33.750919544650166,460,1261,The Federal Salient,GHM,060-144,"Laurel Ave and Archer St, Atlanta",1584,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.440283,33.750913,1, ,{DCA55F9A-3BFF-4F0A-9D53-C398DFFFD548},
-84.438355279817884,33.748725560080061,461,1126,"Clayton's Div., Lee's A.C.",GHM,060-145,"Elixir at Wellington Streets, Atlanta",1585,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.438351,33.748719,1, ,{8469ABC1-1AD9-4F87-B5B9-A1BA4BAAA3B6},
-84.443124711221103,33.751250919739768,462,1107,Battle of Ezra Church-Gen. Stewart Wounded,GHM,060-146,"Martin Luther King Drive at Gordon Terrace, Atlanta",1586,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.44312,33.751244,1, ,{3CE644A6-C4A6-4EB9-AB51-D02028E0D919},
-84.446002266752544,33.751896115407959,463,1105,Battle of Ezra Church Right of 15th Corps,GHM,060-151,"Anderson Avenue at MARTA station, Atlanta",1590,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.445998,33.75189,1, ,{6E89EC1E-C5A9-4289-9F2B-D9D8BE39B254},
-84.44765610325031,33.755102654696088,464,1104,Battle of Ezra Church Gen. J. C. Brown's Div.,GHM,060-149B,"Waterbury Dr at Battle Hill Haven near Anderson Ave, Atlanta",1589,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.447652,33.755096,1, ,{D17561B5-DEE5-4358-9E98-F73AA61420B1},
-84.448751447410402,33.750247099562834,465,1106,Battle of Ezra Church-Gen. S. D. Lee's Corps,GHM,060-148,"Martin Luther King Drive at Helena Street, Atlanta",1588,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.448747,33.750241,1, ,{BDF8F976-2BDF-4D70-ABB4-F633A6FB9E46},
-84.448104408113181,33.750327935365284,466,1199,Lick Skillet Road,GHM,060-147,"Martin Luther King Dr at Mozley Dr, Atlanta",1587,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.4481,33.750322,1, ,{D308626C-A30C-4133-A282-68146BD6E6F1},
-84.349096606291212,33.616846675593749,467,595,Iverson Gate,GHM,031-AGD3,"Just inside gate from Ga 54, Fort Gillem",1209,13063,063,Clayton,3,1,Atlanta Regional Commission RDC,-84.349092,33.61684,1, ,{C0E641D2-F5A6-4CF2-B78B-65106BC2E2A8},
-84.348192199518564,33.616340597889426,468,593,Hood Avenue,GHM,031-AGD1,"Hood Avenue near Iverson Gate, Fort Gillem",1207,13063,063,Clayton,3,1,Atlanta Regional Commission RDC,-84.348188,33.616334,1, ,{3A3F16A4-E8D5-4804-932D-B1BA31C3561F},
-84.337088587540222,33.616395558568442,469,585,Flankers Road,GHM,031-AGD6,"Security Checkpoint on Hood Avenue, Fort Gillem",1212,13063,063,Clayton,3,1,Atlanta Regional Commission RDC,-84.337084,33.616389,1, ,{33E59363-EF2C-4D4B-AB5A-3C8054F31CE5},
-84.314598096451149,33.628584070001473,470,588,Hardee Hall,GHM,031-AGD2,"Hood Ave in front of the Officers Club, Fort Gillem",1208,13063,063,Clayton,3,1,Atlanta Regional Commission RDC,-84.314594,33.628578,1, ,{B354ECCF-A6D0-4A06-994D-3F9FEB235B9C},
-84.315385948625092,33.627738359424441,471,594,Hood Avenue,GHM,031-AGD1,"Hood Ave at Murray Drive near McIntosh Gate, Fort Gillem",1207,13063,063,Clayton,3,1,Atlanta Regional Commission RDC,-84.315382,33.627732,1, ,{93BFADC7-6051-46C4-B289-8A1ECAD1297D},
-84.314984948916731,33.627624444570138,472,619,Wheeler Drive,GHM,031-AGD4,"Wheeler Drive in the triangle at Hood Avenue, Fort Gillem",1210,13063,063,Clayton,3,1,Atlanta Regional Commission RDC,-84.314981,33.627618,1, ,{781303D6-F2FB-4E48-8232-56731688047E},
-84.314583729101656,33.6264218506887,473,592,Holland Hall,GHM,031-AGD7,"Front wall of headquarters building on Wheeler Dr, Ft Gillem",1213,13063,063,Clayton,3,1,Atlanta Regional Commission RDC,-84.31458,33.626415,1, ,{6B8654E7-5AD1-4276-B1DB-59E525F23132},
-84.314449362794647,33.628059664189458,474,599,McIntosh Gate,GHM,031-AGD5,"Just inside gate off US 23, Fort Gillem",1211,13063,063,Clayton,3,1,Atlanta Regional Commission RDC,-84.314445,33.628053,1, ,{0DDEC355-D5DD-40E4-931C-1E657DF5BCE8},
-84.384806898569778,33.628967301675701,475,612,The March to Jonesboro,GHM,031-8,"Ga 3 and Ga 160, Forest Park",1043,13063,063,Clayton,3,1,Atlanta Regional Commission RDC,-84.384803,33.628961,1, ,{C257275B-D460-458E-9FF8-13E429A39230},
-84.430580535445586,33.602430771411711,476,607,Site: Marcus Long House,GHM,031-32,"Intersection of Ga 139 & Flat Shoals Rd, 2 mi N of Riverdale",1569,13063,063,Clayton,3,1,Atlanta Regional Commission RDC,-84.430576,33.602424,1, ,{A9C29937-3CBE-4C82-B95F-5B7E8ECBB1A0},
-84.447559977309211,33.590588002614517,477,574,14th A.C. At Shoal Creek Church,GHM,031-35,NE of intersection of Flat Shoals Rd and Fayetteville Rd,1572,13063,063,Clayton,3,1,Atlanta Regional Commission RDC,-84.447556,33.590582,1, ,{07DDDFC7-4307-4E77-9452-D3C465CDF4B4},
-84.363574239271799,33.532004086893146,478,613,The March to the Sea,GHM,031-21,"US 41 at Ga 138 Spur (North Ave), Jonesboro",1306,13063,063,Clayton,3,1,Atlanta Regional Commission RDC,-84.36357,33.531998,6, ,{9A165A64-308B-4025-83BE-BCDFA61DB0EE},
-84.163182194269481,33.787275656374916,479,930,The March to the Sea,GHM,044-87,Stone Mountain Road at Rock Bridge Road,1314,13089,089,DeKalb,3,1,Atlanta Regional Commission RDC,-84.163178,33.787269,3, ,{FC54DB85-C9A6-45F1-94D4-716E37B89950},
-84.284710906100514,33.885171267004523,480,931,The Rainey Plantation,GHM,044-8,Shallowford Road at Carroll Avenue,454,13089,089,DeKalb,3,1,Atlanta Regional Commission RDC,-84.284707,33.885165,1, ,{8DB45D5F-B8B2-4C9D-B82C-AECA44B11215},
-84.305392719575622,33.921162320737238,481,894,Logan's & Blair's Camp Nancy's Creek,GHM,044-3,Shallowford Rd just north of I-285 Frontage Road,450,13089,089,DeKalb,3,1,Atlanta Regional Commission RDC,-84.305389,33.921156,3, ,{336A2E67-DE9B-4199-B3E2-BD6C1B1BD797},
-84.566089938921507,33.980944761320252,482,683,Johnston's Line East of Kennesaw,GHM,033-51,Ga 293 at Elizabeth,360,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.566086,33.980938,1, ,{9598FC68-9845-42EF-B07D-8C7DBDB585EF},
-84.603521359537908,33.907642768201733,483,755,Wm. G. McAdoo's Birthplace,GHM,033-10,Powder Springs Rd just east of Ga 360 junction,33,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.603517,33.907636,1, ,{70DC2C10-17D8-4A55-9342-F8A26D2B9816},
